timestamp,date_GMT,team_name,a_team,ppg,Opp_PPG,PPG_Dif,goal_count,a_goal_count,corner_count,shots,shots_on_target,Opp_Shot_On_Target,SoT_Comp_Ratio,SoT_Diff,Goal_Sot,possession,xg,Op_Xg,xg_diff,odds_win,odds_draw,Win,prediction_label
1679583600,Mar 23 2023 - 3:00pm,Kazakhstan,Slovenia,1.64,2.2,-0.56,1,2,3,5,3,7,0.428571429,-4,0.333333333,40,0.77,1.6,-0.83,4.4,0,0,0
1679600700,Mar 23 2023 - 7:45pm,Italy,England,1.75,2.5,-0.75,1,2,7,8,2,5,0.4,-3,0.5,58,1.15,0.95,0.2,2.9,0,0,0
1679600700,Mar 23 2023 - 7:45pm,FYR Macedonia,Malta,1,0,1,2,1,5,14,5,3,1.666666667,2,0.4,60,1.79,0.7,1.09,0,0,1,0
1679600700,Mar 23 2023 - 7:45pm,Denmark,Finland,2.2,1.64,0.56,3,1,7,15,11,3,3.666666667,8,0.272727273,57,2.14,0.9,1.24,1.32,4.65,1,1
1679600700,Mar 23 2023 - 7:45pm,San Marino,Northern Ireland,0,0.9,-0.9,0,2,0,3,2,5,0.4,-3,0,25,0.73,1.57,-0.84,55,12.5,0,0
1679600700,Mar 23 2023 - 7:45pm,Portugal,Liechtenstein,3,0,3,4,0,12,25,12,2,6,10,0.333333333,80,3.45,0.37,3.08,0,60,1,1
1679600700,Mar 23 2023 - 7:45pm,Slovakia,Luxembourg,2.2,1.55,0.65,0,0,9,12,4,3,1.333333333,1,0,53,1.46,0.89,0.57,1.52,0,0,1
1679600700,Mar 23 2023 - 7:45pm,Bosnia-Herzegovina,Iceland,0.82,1.08,-0.26,3,0,5,11,8,4,2,4,0.375,37,1.41,1.11,0.3,1.82,0,1,1
1679677200,Mar 24 2023 - 5:00pm,Bulgaria,Montenegro,0.5,1.38,-0.88,0,1,3,7,4,7,0.571428571,-3,0,64,0.99,1.55,-0.56,2.87,3.2,0,0
1679687100,Mar 24 2023 - 7:45pm,France,Netherlands,2.75,2.25,0.5,4,0,3,12,9,6,1.5,3,0.444444444,41,1.69,1.33,0.36,1.85,0,1,1
1679687100,Mar 24 2023 - 7:45pm,Gibraltar,Greece,0,1.7,-1.7,0,3,0,2,2,8,0.25,-6,0,27,0.35,2.78,-2.43,26,10,0,0
1679687100,Mar 24 2023 - 7:45pm,Czech Republic,Poland,1.88,1.5,0.38,3,1,3,9,7,5,1.4,2,0.428571429,36,1.36,1.18,0.18,2.31,3.3,1,1
1679687100,Mar 24 2023 - 7:45pm,Moldova,Faroe Islands,1.25,0.25,1,1,1,7,7,4,3,1.333333333,1,0.25,60,1.12,0.8,0.32,2.56,3,0,0
1679687100,Mar 24 2023 - 7:45pm,Sweden,Belgium,1.25,2.5,-1.25,0,3,5,7,5,6,0.833333333,-1,0,44,1.1,1.21,-0.11,3.4,0,0,0
1679687100,Mar 24 2023 - 7:45pm,Austria,Azerbaijan,2.38,0.88,1.5,4,1,8,24,13,4,3.25,9,0.307692308,52,2.91,0.77,2.14,1.23,6,1,1
1679687100,Mar 24 2023 - 7:45pm,Serbia,Lithuania,1.75,0.75,1,2,0,3,11,5,4,1.25,1,0.4,58,1.4,0.83,0.57,1.09,10,1,1
1679752800,Mar 25 2023 - 2:00pm,Scotland,Cyprus,2.13,0,2.13,3,0,8,9,7,3,2.333333333,4,0.428571429,61,1.55,0.69,0.86,1.25,5.85,1,1
1679763600,Mar 25 2023 - 5:00pm,Armenia,Turkey,1,2.13,-1.13,1,2,4,8,5,5,1,0,0.2,41,1.21,1.3,-0.09,0,4.5,0,0
1679763600,Mar 25 2023 - 5:00pm,Belarus,Switzerland,1.2,1.7,-0.5,0,5,1,7,2,7,0.285714286,-5,0,29,0.81,1.78,-0.97,13.25,6.4,0,0
1679763600,Mar 25 2023 - 5:00pm,Israel,Kosovo,1.36,1.1,0.26,1,1,4,14,4,4,1,0,0.25,54,1.62,0.93,0.69,1.85,3.4,0,0
1679773500,Mar 25 2023 - 7:45pm,Spain,Norway,2.63,1.38,1.25,3,0,4,11,8,3,2.666666667,5,0.375,63,1.72,0.87,0.85,1.31,4.7,1,1
1679773500,Mar 25 2023 - 7:45pm,Croatia,Wales,2,1.6,0.4,1,1,7,16,9,2,4.5,7,0.111111111,67,2.08,0.66,1.42,1.52,0,0,1
1679773500,Mar 25 2023 - 7:45pm,Andorra,Romania,0.2,2.2,-2,0,2,2,3,2,5,0.4,-3,0,29,0.53,1.3,-0.77,19,6,0,0
1679835600,Mar 26 2023 - 1:00pm,Kazakhstan,Denmark,1.64,2.2,-0.56,3,2,5,15,9,8,1.125,1,0.333333333,39,1.78,1.74,0.04,9.15,5.19,1,1
1679846400,Mar 26 2023 - 4:00pm,England,Ukraine,2.5,2,0.5,2,0,7,15,9,0,9,9,0.222222222,58,2.02,0.27,1.75,1.29,4.73,1,1
1679846400,Mar 26 2023 - 4:00pm,Slovenia,San Marino,2.2,0,2.2,2,0,9,19,6,0,6,6,0.333333333,76,2.23,0.23,2,1.01,10.74,1,1
1679846400,Mar 26 2023 - 4:00pm,Liechtenstein,Iceland,0,1.08,-1.08,0,7,1,2,2,16,0.125,-14,0,22,0.31,3.4,-3.09,16.57,6.45,0,0
1679856300,Mar 26 2023 - 6:45pm,Malta,Italy,0,1.75,-1.75,0,2,3,5,3,7,0.428571429,-4,0,31,0.7,1.92,-1.22,16.61,7.34,0,0
1679856300,Mar 26 2023 - 6:45pm,Northern Ireland,Finland,0.9,1.64,-0.74,0,1,5,7,2,3,0.666666667,-1,0,43,1.16,0.9,0.26,2.54,3.11,0,0
1679856300,Mar 26 2023 - 6:45pm,Slovakia,Bosnia-Herzegovina,2.2,0.82,1.38,2,0,6,11,5,2,2.5,3,0.4,46,1.41,0.73,0.68,2.26,3.08,1,1
1679856300,Mar 26 2023 - 6:45pm,Luxembourg,Portugal,1.55,3,-1.45,0,6,4,4,2,9,0.222222222,-7,0,38,0.54,1.78,-1.24,14.05,6.79,0,0
1679942700,Mar 27 2023 - 6:45pm,Netherlands,Gibraltar,2.25,0,2.25,3,0,19,35,13,0,13,13,0.230769231,81,4.57,0.03,4.54,1,17,1,1
1679942700,Mar 27 2023 - 6:45pm,Republic of Ireland,France,0.75,2.75,-2,0,1,8,6,3,6,0.5,-3,0,41,0.88,1.44,-0.56,6.4,4.1,0,0
1679942700,Mar 27 2023 - 6:45pm,Poland,Albania,1.5,1.88,-0.38,1,0,6,11,6,4,1.5,2,0.166666667,53,1.46,1.03,0.43,0,4,1,1
1679942700,Mar 27 2023 - 6:45pm,Moldova,Czech Republic,1.25,1.88,-0.63,0,0,2,3,3,4,0.75,-1,0,38,0.61,1.71,-1.1,13,4.5,0,0
1679942700,Mar 27 2023 - 6:45pm,Sweden,Azerbaijan,1.25,0.88,0.37,5,0,5,12,7,2,3.5,5,0.714285714,46,1.64,0.7,0.94,1.13,7.8,1,1
1679942700,Mar 27 2023 - 6:45pm,Austria,Estonia,2.38,0.11,2.27,2,1,3,18,9,4,2.25,5,0.222222222,62,2.1,0.88,1.22,1.2,0,1,1
1679942700,Mar 27 2023 - 6:45pm,Hungary,Bulgaria,2.25,0.5,1.75,3,0,5,13,10,3,3.333333333,7,0.3,55,1.86,0.87,0.99,1.64,3.32,1,1
1679942700,Mar 27 2023 - 6:45pm,Montenegro,Serbia,1.38,1.75,-0.37,0,2,4,9,3,3,1,0,0,42,1.04,0.98,0.06,4.5,3.5,0,0
1680019200,Mar 28 2023 - 4:00pm,Georgia,Norway,1.2,1.38,-0.18,1,1,3,9,4,7,0.571428571,-3,0.25,34,1.17,1.8,-0.63,3.3,3.4,0,0
1680029100,Mar 28 2023 - 6:45pm,Scotland,Spain,2.13,2.63,-0.5,2,0,3,9,4,4,1,0,0.5,25,1.01,1.4,-0.39,6,3.85,1,1
1680029100,Mar 28 2023 - 6:45pm,Turkey,Croatia,2.13,2,0.13,0,2,9,15,6,6,1,0,0,46,1.96,1.17,0.79,0,3.35,0,1
1680029100,Mar 28 2023 - 6:45pm,Wales,Latvia,1.6,0.38,1.22,1,0,3,12,6,4,1.5,2,0.166666667,72,1.64,0.94,0.7,1.14,7,1,1
1680029100,Mar 28 2023 - 6:45pm,Switzerland,Israel,1.7,1.36,0.34,3,0,3,15,10,2,5,8,0.3,69,1.97,0.67,1.3,1.48,3.78,1,1
1680029100,Mar 28 2023 - 6:45pm,Romania,Belarus,2.2,1.2,1,2,1,9,13,4,5,0.8,-1,0.5,51,1.62,1.28,0.34,1.48,3.57,1,1
1680029100,Mar 28 2023 - 6:45pm,Kosovo,Andorra,1.1,0.2,0.9,1,1,7,11,6,3,2,3,0.166666667,77,1.8,0.54,1.26,1.26,4.62,0,1
1686931200,Jun 16 2023 - 4:00pm,Finland,Slovenia,1.64,2.2,-0.56,2,0,2,9,4,3,1.333333333,1,0.5,41,1.2,1.2,0,2.38,3.2,1,0
1686941100,Jun 16 2023 - 6:45pm,Malta,England,0,2.5,-2.5,0,4,0,0,0,9,0,-9,0,34,0.03,1.89,-1.86,69,15,0,0
1686941100,Jun 16 2023 - 6:45pm,FYR Macedonia,Ukraine,1,2,-1,2,3,7,8,6,4,1.5,2,0.333333333,50,1.21,0.92,0.29,3.5,3.42,0,0
1686941100,Jun 16 2023 - 6:45pm,Greece,Republic of Ireland,1.7,0.75,0.95,2,1,10,13,7,4,1.75,3,0.285714286,49,1.72,1,0.72,2.36,3.27,1,1
1686941100,Jun 16 2023 - 6:45pm,Gibraltar,France,0,2.75,-2.75,0,3,2,3,0,10,0,-10,0,18,0.25,3.35,-3.1,58.9,10.58,0,0
1686941100,Jun 16 2023 - 6:45pm,Wales,Armenia,1.6,1,0.6,2,4,2,15,6,5,1.2,1,0.333333333,57,1.85,1.35,0.5,1.49,4.55,0,1
1686941100,Jun 16 2023 - 6:45pm,Latvia,Turkey,0.38,2.13,-1.75,2,3,3,13,9,8,1.125,1,0.222222222,30,1.8,2.04,-0.24,9.5,4.8,0,1
1686941100,Jun 16 2023 - 6:45pm,Denmark,Northern Ireland,2.2,0.9,1.3,1,0,10,13,6,6,1,0,0.166666667,68,1.88,1.03,0.85,1.28,5.7,1,1
1686941100,Jun 16 2023 - 6:45pm,San Marino,Kazakhstan,0,1.64,-1.64,0,3,2,6,3,8,0.375,-5,0,33,0.84,1.95,-1.11,22,7.8,0,0
1686941100,Jun 16 2023 - 6:45pm,Andorra,Switzerland,0.2,1.7,-1.5,1,2,0,5,3,9,0.333333333,-6,0.333333333,15,0.6,2,-1.4,49,12.25,0,0
1686941100,Jun 16 2023 - 6:45pm,Belarus,Israel,1.2,1.36,-0.16,1,2,3,8,2,9,0.222222222,-7,0.5,33,0.92,2.64,-1.72,5.5,4,0,0
1686941100,Jun 16 2023 - 6:45pm,Kosovo,Romania,1.1,2.2,-1.1,0,0,3,9,5,4,1.25,1,0,60,1.46,1.44,0.02,2.67,3.3,0,0
1687006800,Jun 17 2023 - 1:00pm,Lithuania,Bulgaria,0.75,0.5,0.25,1,1,3,4,2,10,0.2,-8,0.5,32,0.55,2.43,-1.88,3.33,3.28,0,0
1687006800,Jun 17 2023 - 1:00pm,Luxembourg,Liechtenstein,1.55,0,1.55,2,0,9,20,11,2,5.5,9,0.181818182,74,2.54,0.71,1.83,1.11,9.3,1,1
1687017600,Jun 17 2023 - 4:00pm,Norway,Scotland,1.38,2.13,-0.75,1,2,2,7,4,4,1,0,0.25,59,0.95,0.8,0.15,2.1,3.45,0,0
1687017600,Jun 17 2023 - 4:00pm,Azerbaijan,Estonia,0.88,0.11,0.77,1,1,2,10,4,7,0.571428571,-3,0.25,62,1.27,1.68,-0.41,2.03,3.42,0,0
1687017600,Jun 17 2023 - 4:00pm,Montenegro,Hungary,1.38,2.25,-0.87,0,0,4,13,4,2,2,2,0,28,1.42,0.94,0.48,3.43,3.35,0,0
1687027500,Jun 17 2023 - 6:45pm,Cyprus,Georgia,0,1.2,-1.2,1,2,6,10,6,6,1,0,0.166666667,45,1.28,1.8,-0.52,4,3.2,0,0
1687027500,Jun 17 2023 - 6:45pm,Albania,Moldova,1.88,1.25,0.63,2,0,5,10,6,2,3,4,0.333333333,72,1.37,0.7,0.67,1.4,4.33,1,1
1687027500,Jun 17 2023 - 6:45pm,Faroe Islands,Czech Republic,0.25,1.88,-1.63,0,3,0,0,0,6,0,-6,0,40,0.13,1.72,-1.59,11,5.85,0,0
1687027500,Jun 17 2023 - 6:45pm,Belgium,Austria,2.5,2.38,0.12,1,1,11,9,3,4,0.75,-1,0.333333333,56,1.12,0.98,0.14,1.54,4.35,0,1
1687027500,Jun 17 2023 - 6:45pm,Iceland,Slovakia,1.08,2.2,-1.12,1,2,2,9,4,5,0.8,-1,0.25,48,1.21,1.4,-0.19,2.69,3.3,0,0
1687027500,Jun 17 2023 - 6:45pm,Portugal,Bosnia-Herzegovina,3,0.82,2.18,3,0,5,9,6,4,1.5,2,0.5,62,1.47,0.94,0.53,1.21,6.75,1,1
1687190400,Jun 19 2023 - 4:00pm,Armenia,Latvia,1,0.38,0.62,2,1,4,14,7,2,3.5,5,0.285714286,67,1.92,0.65,1.27,1.95,3.4,1,1
